unix,date,symbol,open,high,low,close,Volume AVAX,Volume USD
1649282400,2022-04-06 22:00:00,AVAX/USD,85.44962,85.50252,84.00000,84.00000,320.50405832,26922.34089888
1649278800,2022-04-06 21:00:00,AVAX/USD,86.34906,86.34906,85.52418,85.76668,9.71636266,833.3401670241687
1649275200,2022-04-06 20:00:00,AVAX/USD,86.62365,86.62365,85.64484,85.90000,47.47994554,4078.5273218860007
1649271600,2022-04-06 19:00:00,AVAX/USD,86.00000,86.20000,85.01504,85.99406,17.08583810,1469.2805867216862
1649268000,2022-04-06 18:00:00,AVAX/USD,86.00000,86.19001,83.02475,85.58243,1183.48746700,101285.73330040481
1649264400,2022-04-06 17:00:00,AVAX/USD,83.38000,85.69697,83.38000,85.48430,132.13339416,11295.330706391687
1649260800,2022-04-06 16:00:00,AVAX/USD,84.70391,85.13000,83.90621,84.52922,217.86390948,18415.866334495004
1649257200,2022-04-06 15:00:00,AVAX/USD,85.10876,85.10876,84.07145,84.71119,234.29166651,19847.12587714525
1649253600,2022-04-06 14:00:00,AVAX/USD,84.80000,85.95999,83.70000,85.52752,294.90680463,25222.647631128417
1649250000,2022-04-06 13:00:00,AVAX/USD,87.11721,87.30269,84.52000,84.93973,519.63661569,44137.79383482236
1649246400,2022-04-06 12:00:00,AVAX/USD,87.39290,87.64246,87.00000,87.00000,134.77005926,11724.995155620001
1649242800,2022-04-06 11:00:00,AVAX/USD,87.45434,87.91573,86.26999,87.00000,242.18888660,21070.4331342
1649239200,2022-04-06 10:00:00,AVAX/USD,89.19000,89.38000,87.87000,87.87000,210.34875925,18483.3454752975
1649235600,2022-04-06 09:00:00,AVAX/USD,89.72680,89.72680,89.22441,89.40160,64.34286230,5752.35483819968
1649232000,2022-04-06 08:00:00,AVAX/USD,90.08000,90.08000,89.72680,89.72680,2.81713445,252.77245936826
1649228400,2022-04-06 07:00:00,AVAX/USD,90.80000,90.80000,89.80000,89.80000,14.35337702,1288.933256396
1649224800,2022-04-06 06:00:00,AVAX/USD,90.50000,90.82557,89.36000,90.82557,596.81188338,54205.77949076203
1649221200,2022-04-06 05:00:00,AVAX/USD,90.74000,91.02000,90.44000,90.83648,175.56868389,15948.041242800306
1649217600,2022-04-06 04:00:00,AVAX/USD,89.28000,90.10000,88.88888,89.91100,142.57271941,12818.855774872509
1649214000,2022-04-06 03:00:00,AVAX/USD,89.67000,89.67000,89.44000,89.63000,23.61815388,2116.8951322644
1649210400,2022-04-06 02:00:00,AVAX/USD,90.14479,90.19000,90.14478,90.14478,13.31595776,1200.3640827644927
1649206800,2022-04-06 01:00:00,AVAX/USD,89.00000,90.51000,89.00000,90.51000,38.57048805,3491.0148734055006
1649203200,2022-04-06 00:00:00,AVAX/USD,90.82000,90.82000,86.60987,89.31753,756.53108750,67571.48810371388
1649199600,2022-04-05 23:00:00,AVAX/USD,91.76000,92.03000,91.00000,91.00000,203.03520271,18476.203446609998
1649196000,2022-04-05 22:00:00,AVAX/USD,92.33786,92.54000,92.08999,92.15000,52.30576298,4819.976058607
1649192400,2022-04-05 21:00:00,AVAX/USD,92.33000,92.58000,91.96012,92.58000,22.10793747,2046.7528509725998
1649188800,2022-04-05 20:00:00,AVAX/USD,93.40810,93.54360,92.09000,92.09000,5529.85138052,509244.0136320868
1649185200,2022-04-05 19:00:00,AVAX/USD,93.70000,93.70000,92.00000,92.98999,465.15992034,43255.216340817395
1649181600,2022-04-05 18:00:00,AVAX/USD,93.95189,94.10000,93.63000,93.64304,36.13651635,3383.933246023704
1649178000,2022-04-05 17:00:00,AVAX/USD,93.64000,94.32000,93.33819,93.70488,78.71649344,7376.119571815987
1649174400,2022-04-05 16:00:00,AVAX/USD,93.96000,94.18570,93.00344,93.00344,154.83156179,14399.867867042556
1649170800,2022-04-05 15:00:00,AVAX/USD,94.10150,94.15000,93.78910,93.78910,200.24753838,18781.03640187566
1649167200,2022-04-05 14:00:00,AVAX/USD,95.00000,95.00000,93.61000,94.12796,146.50798151,13790.49742325402
1649163600,2022-04-05 13:00:00,AVAX/USD,96.37532,96.59900,95.45406,95.60000,219.60706004,20994.434939823997
1649160000,2022-04-05 12:00:00,AVAX/USD,96.88000,97.56229,96.62001,96.72469,44.73674230,4327.147530577387
1649156400,2022-04-05 11:00:00,AVAX/USD,95.79999,96.83999,95.79999,96.62001,28.72645535,2775.550403181553
1649152800,2022-04-05 10:00:00,AVAX/USD,95.19880,95.56408,95.19880,95.56408,2.50456325,239.34628278806
1649149200,2022-04-05 09:00:00,AVAX/USD,95.58302,95.58302,95.41000,95.41000,47.61068297,4542.535262167699
1649145600,2022-04-05 08:00:00,AVAX/USD,95.90541,95.97999,95.44296,95.61999,16.25908491,1554.6935365033507
1649142000,2022-04-05 07:00:00,AVAX/USD,95.77299,95.77299,95.15240,95.36609,57.85435258,5517.343395036012
1649138400,2022-04-05 06:00:00,AVAX/USD,96.60000,96.77440,94.99000,95.40824,561.50297392,53572.01049647311
1649134800,2022-04-05 05:00:00,AVAX/USD,97.02000,97.02000,96.86000,97.00000,14.55739804,1412.06760988
1649131200,2022-04-05 04:00:00,AVAX/USD,96.64000,96.86000,96.64000,96.86000,34.99951060,3390.052596716
1649127600,2022-04-05 03:00:00,AVAX/USD,96.37458,96.37458,96.37458,96.37458,201.03242992,19374.41599991943
1649124000,2022-04-05 02:00:00,AVAX/USD,96.06769,96.06769,96.06769,96.06769,4.43926568,426.4699991738792
1649120400,2022-04-05 01:00:00,AVAX/USD,96.00000,96.77000,95.69173,96.77000,47.71127746,4617.0203198042
1649116800,2022-04-05 00:00:00,AVAX/USD,96.88999,97.14000,96.49000,96.49000,121.49829931,11723.370900421898
1649113200,2022-04-04 23:00:00,AVAX/USD,95.60000,96.00000,95.26587,96.00000,61.81509110,5934.2487456
1649109600,2022-04-04 22:00:00,AVAX/USD,95.10000,95.59000,95.10000,95.51000,63.02499853,6019.5176096003
1649106000,2022-04-04 21:00:00,AVAX/USD,94.60000,94.97000,94.60000,94.97000,45.04691518,4278.1055346446
1649102400,2022-04-04 20:00:00,AVAX/USD,94.00000,95.08000,93.67000,95.08000,54.63308078,5194.5133205624
1649098800,2022-04-04 19:00:00,AVAX/USD,93.77423,94.00000,93.68487,94.00000,7.56421299,711.0360210599999
1649095200,2022-04-04 18:00:00,AVAX/USD,91.44540,92.88404,91.07000,92.84000,138.01409264,12813.2283606976
1649091600,2022-04-04 17:00:00,AVAX/USD,91.77000,91.79000,91.00000,91.79000,248.57804626,22816.9788662054
1649088000,2022-04-04 16:00:00,AVAX/USD,92.63999,93.04001,92.44000,93.04001,452.58808567,42108.80001661766
1649084400,2022-04-04 15:00:00,AVAX/USD,92.40000,93.35000,92.00000,92.84455,58.68383052,5448.473836905666
1649080800,2022-04-04 14:00:00,AVAX/USD,94.23000,94.23000,92.89524,92.89524,84.66952096,7865.39547026423
1649077200,2022-04-04 13:00:00,AVAX/USD,95.12300,95.20000,93.95000,94.25170,258.44930546,24359.28640342428
1649073600,2022-04-04 12:00:00,AVAX/USD,96.02910,96.58909,94.97999,95.12260,90.15691352,8575.960021997553
1649070000,2022-04-04 11:00:00,AVAX/USD,95.04354,95.49000,94.93011,95.49000,69.04522254,6593.1283003446
1649066400,2022-04-04 10:00:00,AVAX/USD,96.16000,96.20000,94.88609,95.00000,219.97983404,20898.0842338
1649062800,2022-04-04 09:00:00,AVAX/USD,97.00000,97.00000,96.16000,96.16000,39.11119603,3760.9326102448
1649059200,2022-04-04 08:00:00,AVAX/USD,96.90668,97.24000,96.90668,97.24000,26.36349802,2563.5865474648
1649055600,2022-04-04 07:00:00,AVAX/USD,97.20000,97.20000,96.90668,96.90668,2.04443842,198.1197397466456
1649052000,2022-04-04 06:00:00,AVAX/USD,97.06000,97.20000,96.92000,97.20000,35.02017912,3403.9614104640004
1649048400,2022-04-04 05:00:00,AVAX/USD,96.52001,97.16000,96.52001,97.16000,35.04741041,3405.2063954355995
1649044800,2022-04-04 04:00:00,AVAX/USD,96.28632,96.52001,96.28632,96.52001,100.50000000,9700.261005
1649041200,2022-04-04 03:00:00,AVAX/USD,97.38557,97.38557,96.52000,96.52000,141.46501488,13654.203236217601
1649037600,2022-04-04 02:00:00,AVAX/USD,96.77000,97.20000,96.77000,97.11301,29.19140773,2834.8654707975675
1649034000,2022-04-04 01:00:00,AVAX/USD,96.73000,97.25000,96.53487,96.95561,151.49159139,14687.959653088197
1649030400,2022-04-04 00:00:00,AVAX/USD,97.35000,97.35000,96.00000,96.92999,228.89438044,22186.730007105394
1649026800,2022-04-03 23:00:00,AVAX/USD,98.80929,98.80929,97.40374,97.40374,77.38031887,7537.132460330573
1649023200,2022-04-03 22:00:00,AVAX/USD,99.49000,99.83061,99.19000,99.19000,124.82485442,12381.377309919799
1649019600,2022-04-03 21:00:00,AVAX/USD,96.74500,98.35000,96.74500,98.35000,153.16080802,15063.365468766999
1649016000,2022-04-03 20:00:00,AVAX/USD,96.74000,96.74500,96.74000,96.74500,69.12897345,6687.88253642025
1649012400,2022-04-03 19:00:00,AVAX/USD,96.90000,96.90000,96.68517,96.68517,291.77886204,28210.688878743946
1649008800,2022-04-03 18:00:00,AVAX/USD,96.43323,96.58000,96.39000,96.58000,98.76543142,9538.7653665436
1649005200,2022-04-03 17:00:00,AVAX/USD,97.22484,97.22485,96.23000,96.72000,108.17369476,10462.5597571872
1649001600,2022-04-03 16:00:00,AVAX/USD,97.56000,97.61999,97.56000,97.61999,81.61857804,7967.60477207902
1648998000,2022-04-03 15:00:00,AVAX/USD,97.87000,97.87000,97.87000,97.87000,25.23047708,2469.3067918196
1648994400,2022-04-03 14:00:00,AVAX/USD,97.62001,97.62001,97.45000,97.45000,37.01784986,3607.389468857
1648990800,2022-04-03 13:00:00,AVAX/USD,97.99000,98.24000,97.99000,98.24000,53.22213384,5228.542428441599
1648987200,2022-04-03 12:00:00,AVAX/USD,99.09000,99.09000,97.61345,97.92549,470.95657290,46118.65316995322
1648983600,2022-04-03 11:00:00,AVAX/USD,98.67000,98.73000,98.67000,98.73000,31.02642821,3063.2392571733
1648980000,2022-04-03 10:00:00,AVAX/USD,98.42000,98.77000,98.42000,98.77000,56.39476412,5570.1108521323995
1648976400,2022-04-03 09:00:00,AVAX/USD,97.86000,98.00000,97.34996,98.00000,52.28166656,5123.60332288
1648972800,2022-04-03 08:00:00,AVAX/USD,98.78000,99.17000,97.74000,97.74000,192.19437744,18785.0784509856
1648969200,2022-04-03 07:00:00,AVAX/USD,99.00000,99.00000,98.64000,98.64000,101.32710775,9994.90590846
1648965600,2022-04-03 06:00:00,AVAX/USD,98.95744,98.95744,98.95744,98.95744,1.21662302,120.39389950426882
1648962000,2022-04-03 05:00:00,AVAX/USD,98.89000,98.89000,98.89000,98.89000,8.90957283,881.0676571587001
1648958400,2022-04-03 04:00:00,AVAX/USD,98.00000,98.00000,98.00000,98.00000,10.00000000,980.0
1648954800,2022-04-03 03:00:00,AVAX/USD,96.00000,96.00000,96.00000,96.00000,0.00000000,0.0
1648951200,2022-04-03 02:00:00,AVAX/USD,96.00000,96.00000,96.00000,96.00000,12.77503670,1226.4035231999999
1648947600,2022-04-03 01:00:00,AVAX/USD,96.69000,96.69000,95.00000,95.69000,158.58743445,15175.231602520498
1648944000,2022-04-03 00:00:00,AVAX/USD,96.17659,97.31000,96.17659,97.31000,26.19399621,2548.9377711951
1648940400,2022-04-02 23:00:00,AVAX/USD,97.10000,97.36000,96.00000,96.13176,165.54090370,15913.738424671512
1648936800,2022-04-02 22:00:00,AVAX/USD,98.29000,98.29000,97.14000,97.14000,18.54836280,1801.787962392
1648933200,2022-04-02 21:00:00,AVAX/USD,97.81000,97.81000,97.81000,97.81000,15.13441265,1480.2969012965
1648929600,2022-04-02 20:00:00,AVAX/USD,97.95000,98.14000,97.95000,98.14000,362.26224427,35552.4166526578
1648926000,2022-04-02 19:00:00,AVAX/USD,97.33000,97.98000,97.33000,97.95000,103.52378331,10140.1545752145
1648922400,2022-04-02 18:00:00,AVAX/USD,99.98209,99.98209,96.62000,97.11000,1098.98845257,106722.7686290727
1648918800,2022-04-02 17:00:00,AVAX/USD,100.56000,100.56000,100.56000,100.56000,21.42436006,2154.4336476336002
1648915200,2022-04-02 16:00:00,AVAX/USD,99.77109,100.72000,99.77109,100.71000,35.44120976,3569.2842349295997
1648911600,2022-04-02 15:00:00,AVAX/USD,100.19000,100.43000,98.76000,98.76000,222.40040270,21964.263770652
1648908000,2022-04-02 14:00:00,AVAX/USD,102.44000,102.44000,101.00000,101.12000,104.62599036,10579.7801452032
1648904400,2022-04-02 13:00:00,AVAX/USD,102.72100,103.44752,102.72100,103.03300,748.40805166,77110.72678668478
1648900800,2022-04-02 12:00:00,AVAX/USD,101.09000,103.71621,101.09000,103.01276,1359.44031826,140039.699239241
1648897200,2022-04-02 11:00:00,AVAX/USD,101.88000,102.43000,101.71000,101.71000,271.08086816,27571.6351005536
1648893600,2022-04-02 10:00:00,AVAX/USD,101.12000,101.12000,101.12000,101.12000,39.57133103,4001.4529937536004
1648890000,2022-04-02 09:00:00,AVAX/USD,101.16002,101.16002,101.16002,101.16002,6.50000000,657.54013
1648886400,2022-04-02 08:00:00,AVAX/USD,100.58500,101.00000,100.58500,101.00000,15.52735941,1568.26330041
1648882800,2022-04-02 07:00:00,AVAX/USD,100.04001,100.88000,99.55000,100.88000,577.86998150,58295.523733719994
1648879200,2022-04-02 06:00:00,AVAX/USD,98.82000,100.28000,98.82000,100.28000,539.23301508,54074.2867522224
1648875600,2022-04-02 05:00:00,AVAX/USD,98.77000,98.91000,98.77000,98.91000,0.35307837,34.922981576699996
1648872000,2022-04-02 04:00:00,AVAX/USD,97.24000,97.24000,97.24000,97.24000,32.56885580,3166.9955379919998
1648868400,2022-04-02 03:00:00,AVAX/USD,97.27000,97.27000,97.27000,97.27000,27.38669683,2663.9040006541
1648864800,2022-04-02 02:00:00,AVAX/USD,97.80000,97.88940,96.73000,96.73000,256.22723866,24784.8607955818
1648861200,2022-04-02 01:00:00,AVAX/USD,98.11000,98.56758,98.10567,98.56758,321.66282188,31705.525928682655
1648857600,2022-04-02 00:00:00,AVAX/USD,96.33000,98.21000,96.33000,98.21000,96.36299422,9463.8096623462
1648854000,2022-04-01 23:00:00,AVAX/USD,96.77690,96.80772,96.18880,96.64130,1143.85510567,110543.64442358617
1648850400,2022-04-01 22:00:00,AVAX/USD,97.61000,97.67000,96.67000,96.97000,253.92518799,24623.125479390303
1648846800,2022-04-01 21:00:00,AVAX/USD,97.97000,98.01000,97.83000,97.83000,170.00698135,16631.782985470498
